2023-06-27 17:29:56,746 INFO    MainThread:23509 [backend.py:_multiprocessing_setup():106] multiprocessing start_methods=fork,spawn,forkserver, using: spawn
2023-06-27 17:29:56,748 INFO    MainThread:23509 [wandb_init.py:init():606] backend started and connected
2023-06-27 17:29:56,752 INFO    MainThread:23509 [wandb_init.py:init():703] updated telemetry
2023-06-27 17:29:56,760 INFO    MainThread:23509 [wandb_init.py:init():736] communicating run to backend with 60.0 second timeout
2023-06-27 17:29:57,263 INFO    MainThread:23509 [wandb_run.py:_on_init():2176] communicating current version
2023-06-27 17:29:57,425 INFO    MainThread:23509 [wandb_run.py:_on_init():2185] got version response 
2023-06-27 17:29:57,425 INFO    MainThread:23509 [wandb_init.py:init():787] starting run threads in backend
2023-06-27 17:30:01,242 INFO    MainThread:23509 [wandb_run.py:_console_start():2155] atexit reg
2023-06-27 17:30:01,242 INFO    MainThread:23509 [wandb_run.py:_redirect():2010] redirect: 3
2023-06-27 17:30:01,242 INFO    MainThread:23509 [wandb_run.py:_redirect():2075] Wrapping output streams.
2023-06-27 17:30:01,242 INFO    MainThread:23509 [wandb_run.py:_redirect():2100] Redirects installed.
2023-06-27 17:30:01,243 INFO    MainThread:23509 [wandb_init.py:init():828] run started, returning control to user process
2023-06-27 17:35:10,628 INFO    MainThread:23509 [wandb_run.py:_finish():1890] finishing run pringlesinghal/federated-learning-summary/sgn62thn
2023-06-27 17:35:10,628 INFO    MainThread:23509 [wandb_run.py:_atexit_cleanup():2124] got exitcode: 0
2023-06-27 17:35:10,628 INFO    MainThread:23509 [wandb_run.py:_restore():2107] restore
2023-06-27 17:35:10,628 INFO    MainThread:23509 [wandb_run.py:_restore():2113] restore done
2023-06-27 17:35:18,661 INFO    MainThread:23509 [wandb_run.py:_footer_history_summary_info():3467] rendering history
2023-06-27 17:35:18,682 INFO    MainThread:23509 [wandb_run.py:_footer_history_summary_info():3499] rendering summary
2023-06-27 17:35:18,688 INFO    MainThread:23509 [wandb_run.py:_footer_sync_info():3426] logging synced files
